Name,Category,Type,XAxis,YAxis,
email 2199 2 discussions on LinkedIn.txt, class_7, JUNK, 13.2904225658, -27.3652803277,
email 1810 3 comments on LinkedIn.txt, class_7, JUNK, 12.5030606324, -26.7300425044,
email 1442 Kickstart Your Weekend with GrouponLive  More.txt, class_5, JUNK, 11.3811952196, 33.7288659946,
email 3090 Activity Digest since 1143PM for CS 61BL on Piazza.txt, class_3, JUNK, 34.2851002058, -14.761108801,
email 1347 Postmodern Jukebox and Scott Bradlee cover We Cant Stop.txt, class_0, JUNK, 7.32280371324, -14.1670698427,
email 1218 4 for a 10 Shell Gift Card.txt, class_9, JUNK, -3.41770312166, 1.88417302561,
email 781 utf8Q2020off20on20KFC.txt, class_2, JUNK, 16.7567435395, 16.1531871502,
email 3030 Instr Note The Autograder is now out.txt, class_0, JUNK, 15.5550578117, -10.9125386966,
email 2084 Got 30 seconds.txt, class_9, JUNK, 2.15848915385, 4.81753922494,
email 853 Say happy birthday to Rogers Jeffrey and more happening with your
 network.txt, class_1, JUNK, -26.3365476491, 22.0886993725,
email 2294 Movein to Bring New Jackets Heavy Traffic.txt, class_0, JUNK, 2.48793480556, 18.2097040749,
email 1159 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -29.3334252116, -25.7446612128,
email 2386 Re Twitter Sentiment Analysis Manually Classify Tweets SPY 
 Group 3 200 Tweets.txt, class_4, JUNK, 27.5350799581, -31.4148573232,
email 1381 BucketbotTabs The Boiling Pond.txt, class_0, JUNK, 7.05021424536, -8.10663561845,
email 3021 Trouble with SVN and Eclipse.txt, class_0, JUNK, 16.087275077, -5.93493804042,
email 2497 Re Twitter Sentiment Analysis Lets discuss how to assign
 sentiment to tweets.txt, class_4, JUNK, 27.7685776235, -41.399574569,
email 2385 Re Catch up call.txt, class_9, JUNK, -10.8050261087, 6.68908781404,
email 2180 Amitabh Kumar is inviting you to join his video call.txt, class_6, JUNK, -33.4357803704, -27.1620202895,
email 401 Instr Note TA Office Hours.txt, class_0, JUNK, 33.5072306102, 27.4575252779,
email 2579 Order Confirmation for Library Sciences.txt, class_2, JUNK, -4.92644994755, -13.295322797,
email 1152 Anjishnu Kumar find your friends on Twitter.txt, class_9, JUNK, -28.4445240259, -8.05150547508,
email 137 Re playawsutils Handle temporary AWS credentials 6.txt, class_9, JUNK, -17.6046933254, 0.769837327716,
email 1835 4 discussions and 1 comment on LinkedIn.txt, class_7, JUNK, 0.886345097262, -47.121948158,
email 2103 Activity Digest since 1259PM for COMS W4705 on Piazza.txt, class_3, JUNK, 1.47640353202, 50.4256268472,
email 3008 Activity Digest since 4 hours ago for CS 61A on Piazza.txt, class_3, JUNK, 43.6160221467, -12.8482118752,
email 273 Blue Man Group  Demi Lovato  Radio City Christmas Spectacular.txt, class_5, JUNK, 12.4981870084, -0.319140569975,
email 2408 Re Twitter Sentiment Analysis Manually Classify Tweets EURUSD 
 Group 1  200 Tweets.txt, class_4, JUNK, 24.665539496, -31.8614327081,
email 529 24 Off Roku Streaming Stick  Hulu Plus SodaStream SodaMaker
 Bundle Privagio Mens Crew Neck TShirt  More.txt, class_5, JUNK, -5.43570859629, 31.2358758334,
email 3011 Activity Digest since 159PM for CS 61A on Piazza.txt, class_3, JUNK, 40.5912412355, -11.3090172219,
email 2339 Creativity Innovation Singapore.txt, class_7, JUNK, 13.6200953003, -23.7170001177,
email 565 Anjishnu Kumar find your friends on Twitter.txt, class_9, JUNK, -27.761107379, -7.36541953112,
email 607 Fly Roundtrip for LESS than 200.txt, class_2, JUNK, -38.783688137, 19.1410257571,
email 2516 Re Twitter Sentiment Analysis Project Research Bibliography.txt, class_4, JUNK, 27.5282658393, -42.9609898855,
email 1669 Kickstart Your Weekend with GrouponLive  More.txt, class_5, JUNK, 11.3811952319, 33.7288678167,
email 3039 Instr Note The Autograder is now out.txt, class_0, JUNK, 16.5424366377, -11.3978958297,
email 2782 Academic Intern Recruitment  CL.txt, class_1, JUNK, -13.1065756606, -33.1605151628,
email 1197 Tasks.txt, class_9, JUNK, -7.08073781812, -12.3632939007,
email 1383 Glowinthedark roads make debut in Netherlands.txt, class_9, JUNK, -18.3556395892, -5.24608538761,
email 1246 Anjishnu Siemens Corporate Technology Bloomberg LP and The
 Childrens Aid Society  New York NY are looking for candidates like you.txt, class_1, JUNK, -19.2081742353, 14.7315109747,
email 541 2Day AirTran FLASH SALE.txt, class_2, JUNK, -37.8798172071, 16.2801542521,
email 2787 Activity Digest since 4 hours ago for CS 61BL on Piazza.txt, class_3, JUNK, 43.6161797465, -12.8471676713,
email 1322 Get a 10 Second Credit Decision.txt, class_9, JUNK, -9.17810802406, 10.7502001077,
email 2691 Getting started on Google.txt, class_6, JUNK, -23.9643064671, -3.01986697877,
email 1820 63 discussions on LinkedIn.txt, class_7, JUNK, -0.833290574792, -41.7932570103,
email 15 Top Airline Deals Fly from 5299.txt, class_2, JUNK, -38.7707868027, 15.1480199482,
email 1586 Re networkplanner NP Outputs not aligned 84.txt, class_0, JUNK, 0.975793864614, -5.2567978235,
email 2511 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 4  200 Tweets.txt, class_4, JUNK, 20.6779795319, -36.4377151449,
email 924 The Poconos  Finger Lakes NY  Dominican Republic  Biggest Loser
 Niagara  Paris  Barcelona.txt, class_5, JUNK, 22.5274477731, 29.4430543997,
email 1694 10 discussions and 3 comments on LinkedIn.txt, class_7, JUNK, 2.98166449849, -44.676970546,
email 2647 CAT 13  Discipline  Smart Test Taking.txt, class_1, JUNK, -13.0967184814, -34.179229655,
email 2986 PILANI SCHEDULE.txt, class_9, JUNK, 6.75041641884, -0.445358745501,
email 2108 PRIYANKA  retweeted a photo from Team Priyanka Chopra on Twitter.txt, class_9, JUNK, -25.7197498078, -11.9995855131,
email 1248 2D 2D and more 2D.txt, class_9, JUNK, 10.6007230168, 2.06312277498,
email 396 4 for a 10 Dunkin Donuts Gift Card.txt, class_0, JUNK, 6.65775162912, 2.95795862301,
email 197 Anjishnu people are looking at your LinkedIn profile.txt, class_1, JUNK, -19.3002549588, 18.6026703265,
email 495 Photos from Rosetta space probe updates on General Greene
 shooting Russia could be poised to invade Ukraine.txt, class_9, JUNK, -21.0676853315, -6.17448266956,
email 2335 something.txt, class_9, JUNK, -10.6844314436, 5.46687728091,
email 645 Fly Out of Boston for Less.txt, class_2, JUNK, -36.6935937531, 12.6903764767,
email 698 Preseason Football Game  Musical Bullets over Broadway  311.txt, class_2, JUNK, 9.18177435729, -1.95681123186,
email 229 Was Columbia Worth It Who Was Your Favorite Professor.txt, class_8, JUNK, -45.9746589207, -2.40949271895,
email 1808 Top News for Anjishnu Dropbox Lands 250 Million in Funding
 Report Says.txt, class_1, JUNK, -15.675861743, 21.073568435,
email 1171 Congratulate Sanchit Sethi and more happening with your network.txt, class_1, JUNK, -24.5408734925, 22.1992049346,
email 260 Re central perk.txt, class_2, JUNK, -12.380666409, 7.96647497408,
email 2506 Re Twitter Sentiment Analysis Verify classified Tweets GOOG 
 Group 5  176 Tweets.txt, class_4, JUNK, 26.5581342597, -36.381013174,
email 1547 How an illusion of risk among different choices having similar
 outcomes affects our decisions.txt, class_7, JUNK, 4.14635739887, -21.6999556933,
email 2689 wooot.txt, class_0, JUNK, 4.48125922189, -10.6470373849,
email 2560 Saurav Goswamis new job and other updates from your network.txt, class_9, JUNK, -10.8716435174, -8.65370435707,
email 2241 Safety tips for your Citibank Account.txt, class_9, JUNK, -6.24638379835, -8.170326303,
email 490 utf8QPrinceton20University20Open20Online20Courses202D20Enroll20Now21.txt, class_1, JUNK, 14.2440724073, 16.1673176481,
email 2540 Re Twitter Sentiment Analysis Manually Classify Tweets AAPL 
 Group 3  200 Tweets.txt, class_4, JUNK, 26.7203334987, -32.3800762652,
email 440 As a premier economy India drawing attention Deepak Kapoor PwC
 India Chairman.txt, class_8, JUNK, -47.2433207422, -2.12611221808,
email 3121 Instr Note Section Switching Thread.txt, class_0, JUNK, 17.573375515, -10.2120744875,
email 2541 Twitter Sentiment Analysis spyTweetsGroup1verifiedxls.txt, class_8, JUNK, -52.7621942744, -2.15725745621,
email 1287 Game of Thrones new music releases  100 movies to watch now.txt, class_0, JUNK, 8.21529398693, -21.1097880493,
email 202 Deals from 6410  Today Only.txt, class_2, JUNK, -38.3317400077, 16.4608148456,
email 1866 Dont Wait Black Friday Deals Available Now.txt, class_5, JUNK, 25.7587504058, 17.1992581712,
email 2442 Re Twitter Sentiment Analysis Verify classified Tweets GLD 
 Group 4  200 Tweets.txt, class_4, JUNK, 21.5149903381, -37.2885296511,
email 2850 Activity Digest since 1010PM for CS 61A on Piazza.txt, class_3, JUNK, 40.5434640095, 1.383195435,
email 1367 UTF8QTripsforTwoE28093E28093HoneymoonsMore.txt, class_5, JUNK, 15.9983078121, 23.5233411329,
email 1016 Data users more likely to shift to postpaid plans  PwC study.txt, class_7, JUNK, -0.0408322305631, -20.5783034882,
email 397 Congratulate Harsh Joshi and more happening with your network.txt, class_1, JUNK, -24.691490414, 20.3567223762,
email 1688 Top News for Anjishnu There Has Never Been a Better Time for CIOs
 to Fix ITs Reputation.txt, class_1, JUNK, -15.4414382523, 20.6018148318,
email 1161 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -29.1467126247, -25.7503453124,
email 898 utf8Q5020off20on20KFC20Fiery20Grilled2820Valid20on20all20Online20Orders29.txt, class_2, JUNK, 24.5568340982, 5.50714557488,
email 1210 BucketbotTabs Its Inside Me and Im Inside It Cover.txt, class_0, JUNK, -0.880619431847, 11.9294262753,
email 2933 Activity Digest since 1236PM for CS 61BL on Piazza.txt, class_3, JUNK, 33.7189490415, -15.5985952934,
email 184 Activity Digest since 1144AM for COMS W4118 on Piazza.txt, class_3, JUNK, 39.6872512162, 16.1087572521,
email 2240 1 comment on LinkedIn.txt, class_7, JUNK, 12.5845741761, -26.2736713835,
email 560 Account Alert.txt, class_9, JUNK, -30.6357480413, 6.64976285207,
email 2814 Activity Digest since 601AM for CS 61BL on Piazza.txt, class_3, JUNK, 36.0106858389, -12.5205575851,
email 1806 Square visiting University of California Berkeley UC Berkeley.txt, class_1, JUNK, -9.71176055106, 13.7894596323,
email 882 Extra 10 Off Surf n Turf.txt, class_5, JUNK, 8.72910383884, 31.483323258,
email 922 Animesh Mishra and Sahil Salunke like your new job.txt, class_9, JUNK, -8.52749892629, -8.96214497974,
email 515 Account Alert.txt, class_9, JUNK, -30.4599503251, 6.62186127652,
email 2616 FW Join us for an IDSE Open Talk Seminar Event  Wed July 24 at
 11 am.txt, class_2, JUNK, -4.52179744033, -11.7798170152,
email 1789 What would happen if the world warmed by four degrees Learn on
 Coursera.txt, class_9, JUNK, -3.05783284393, -2.77859864574,
email 179 New content on Columbia University in the City of New York.txt, class_8, JUNK, -46.7426008265, -4.11746194633,
email 2974 Activity Digest since 1257AM for CS 61A on Piazza.txt, class_3, JUNK, 36.0092150738, 13.9094139394,
email 1009 Making Sense of ATTs 485B Deal to Buy DirecTV.txt, class_8, JUNK, -44.7927243669, 1.03089364817,
email 2089 4 discussions on LinkedIn.txt, class_7, JUNK, -2.31976023262, -45.9496917072,
email 3081 Activity Digest since 538PM for CS 61A on Piazza.txt, class_3, JUNK, 37.9526836886, -12.6845583448,
email 2327 utf8QYouE28099re20Not20Receiving20Analytics20Can20We20Help3F.txt, class_9, JUNK, 7.2246993477, 7.56645722376,
email 2690 Mentorship Programme  IIM Tiruchirappalli.txt, class_9, JUNK, -7.27032022417, -0.873012587209,
email 1399 PwC alumnis company makes accounting simple and realtime.txt, class_7, JUNK, 3.49657970875, -24.8072537945,
email 806 Beauty Weeks Most Wanted.txt, class_5, JUNK, 7.69603275046, 35.182111164,
email 257 UTF8QTheseDealsWonE28099tLastSpor
 UTF8QtingGoodsToysMuchMore.txt, class_5, JUNK, 13.4451166149, 21.0507061549,
email 109 New content on Columbia University in the City of New York.txt, class_8, JUNK, -46.7636469407, -4.20189937479,
email 2419 Re Twitter Sentiment Analysis Manually Classify Tweets HLF 
 Group 2  200 Tweets.txt, class_4, JUNK, 25.7062640166, -32.0789139507,
email 2838 Activity Digest since 835PM for CS 61BL on Piazza.txt, class_3, JUNK, 40.6272260681, -1.8152652438,
email 410 Anjishnu were sorry to see you go.txt, class_1, JUNK, 6.41783868306, 23.252100455,
email 1599 2 discussions and 3 comments on LinkedIn.txt, class_7, JUNK, 2.92560106321, -44.9031777977,
email 1976 3 discussions on LinkedIn.txt, class_7, JUNK, 1.19325415838, -42.0645054567,
email 1236 Anjishnu Kumar complete your Twitter profile today.txt, class_9, JUNK, -12.232711014, -2.48104701242,
email 890 Traveling abroad Secure your trip instantly.txt, class_9, JUNK, 3.94198031813, 5.34246793658,
email 2988 Instr Note For those of you on Windows using IDLE with Project 4.txt, class_0, JUNK, 32.4294278198, 27.4628354767,
email 1044 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -31.6278763768, -23.3998298439,
email 2432 Re Twitter Sentiment Analysis Verify classified Tweets SPY 
 Group 2  200 Tweets.txt, class_4, JUNK, 25.1913481015, -35.4870295818,
email 395 AWS Elastic Beanstalk Supports EBS General Purpose SSD.txt, class_9, JUNK, 0.68018050286, 0.408956811711,
email 1581 Re networkplanner Determine why viewing scenarios consumes so much
 memory 17.txt, class_9, JUNK, -21.248788476, 1.61897518758,
email 2237 Nodejs security update available.txt, class_0, JUNK, -2.4231512716, -5.56893872921,
email 2281 Added to topic Jimi Hendrix Dunlop Electronics FFM3 Jimi Hendrix Fuzz Face Mini and more videos.txt, class_0, JUNK, 1.79949810924, 11.1147930055,
email 2972 Activity Digest since 1203PM for CS 61BL on Piazza.txt, class_3, JUNK, 35.9799285364, 14.0004932783,
email 1382 UTF8QIndiansE28099lackadaisicalattitudetoworkplacesaf
 UTF8QetycostslivesMNCsshowthewaywithsolutions.txt, class_8, JUNK, -48.7904784794, 2.83698460364,
email 1292 In the Public Eye  Sports Viz Month March 2014.txt, class_2, JUNK, 17.1662473639, 0.00250041538828,
email 1341 Your friends IIM call is justastep away.txt, class_1, JUNK, -15.7453613251, -34.4416912964,
email 338 Activity Digest since 620PM for COMS W4118 on Piazza.txt, class_3, JUNK, 39.3044935285, 14.8259214088,
email 1850 Fwd Order Acknowledgement CUARTS Order ID PR57410627.txt, class_9, JUNK, -14.4244484682, 3.45936036255,
email 2849 Activity Digest since 740PM for CS 61BL on Piazza.txt, class_3, JUNK, 42.571647187, 1.1065611977,
email 2939 Activity Digest since 1117AM for CS 61A on Piazza.txt, class_3, JUNK, 35.3419019882, -15.2916460311,
email 1678 New announcement from hackCooper Add Your Project Now.txt, class_9, JUNK, -19.2269055029, -22.0207979419,
email 32 Account Alert.txt, class_9, JUNK, -30.7161461227, 6.38327685922,
email 767 See shankars connections experience and more.txt, class_1, JUNK, -25.1513109359, 30.7727307353,
email 1802 Bring out the writer in you Share your experiences and tell us
 what inspires you We will feature your stories in our next edition of the
 PwC Alumni newsletter.txt, class_7, JUNK, 0.232141706133, -37.9920574004,
email 1198 Re Tasks.txt, class_2, JUNK, -6.42916797341, -12.5551320889,
email 588 Welcome to BITS Pilani Group.txt, class_8, JUNK, -46.1855063302, 0.633872402743,
email 2141 Activity Digest since 215PM for COMS W4705 on Piazza.txt, class_3, JUNK, 7.03237143849, 51.9529570785,
email 1852 Top news for Anjishnu 10 Surprising Social Media Statistics That
 Might Make You Rethink Your Social Strategy.txt, class_1, JUNK, -15.9928865819, 24.2539875851,
email 996 Fostering leadership in your organization.txt, class_7, JUNK, 1.48789465329, -21.6730250748,
email 1891 10 comments on LinkedIn.txt, class_7, JUNK, 2.12857071678, -41.448398416,
email 979 utf8Q5020off20on20KFC20Fiery20Grilled.txt, class_2, JUNK, 24.0315487496, 4.2832703977,
email 2492 Twitter Sentiment Analysis Lets discuss how to assign sentiment to
 tweets.txt, class_8, JUNK, -53.8559171351, -1.87593513149,
email 2672 Reminder collegefeed Brand Manager catch up call 18883878686
 p  Fri May 31 1130pm  Sat Jun 1 2013 1230am anjishnukrgmailcom.txt, class_2, JUNK, -12.543565313, 8.05562621771,
email 2155 Activity Digest since 235PM for COMS W4705 on Piazza.txt, class_3, JUNK, 7.04367418024, 51.9309316385,
email 1345 Ponzi schemes Scamsters make hay with investors money in poll
 season.txt, class_7, JUNK, 1.01449933781, -21.6947485184,
email 1309 A Review of Recent PwC Reports on Boards Audit Committees and
 Governance.txt, class_7, JUNK, 0.671981583423, -24.6476251793,
email 755 Fly Out of Boston for Less.txt, class_2, JUNK, -36.7041933136, 12.7041887412,
email 3022 Activity Digest since 1210PM for CS 61A on Piazza.txt, class_3, JUNK, 33.5122279072, -15.2892296855,
email 2725 GP reviews the first day of CAT.txt, class_1, JUNK, -13.5052996051, -35.6956110546,
email 8 What will Indias future workplaces look like.txt, class_8, JUNK, -46.4869124434, -1.48967751765,
email 1135 UTF8QNewtacticsbycompaniestovoidconsumerslegalright
 UTF8QsWhenE28098LikingE28099aBrandO
 UTF8QnlineVoidstheRighttoSue.txt, class_8, JUNK, -48.8395621968, 3.77159926552,
email 2149 Upcoming events we picked just for you.txt, class_9, JUNK, -7.21026709465, 2.98095393435,
email 2067 4 discussions on LinkedIn.txt, class_7, JUNK, 14.7096200966, -26.8879475479,
email 913 1Day SALE Tickets from 6900.txt, class_2, JUNK, -38.5752102091, 16.9187770414,
email 2262 Online Cryptography class  final exam.txt, class_2, JUNK, -40.7654623743, -14.2512913084,
email 2046 httpmetaoptimizecomblog20100818keakeyphraseextractionasanxmlrpcservice.txt, class_9, JUNK, -14.617868118, -9.67479044796,
email 1684 UTF8QPRIYANKAASIKAE299A5EFB88Fand6
 UTF8QothershaveTweetsforyou.txt, class_9, JUNK, 13.5429883281, 9.56408170576,
email 931 utf8QNDTV20Worldwide20Boston20Analytics20GSK20are20loo
	utf8Qking20for20your20expertise.txt, class_2, JUNK, 10.7432390803, 13.1383015274,
email 1046 UTF8QSchoolsOutE28093E28093BookaSummerGetaway.txt, class_5, JUNK, 16.0418118086, 23.4820366753,
email 373 Your Amazoncom order has shipped 11449924133057866.txt, class_1, JUNK, -8.85291321733, 25.0146398587,
email 2879 Activity Digest since 916AM for CS 61A on Piazza.txt, class_3, JUNK, 41.2211072091, 3.58274644033,
email 2570 The Silent Picture Book from BucketbotTabs.txt, class_0, JUNK, -1.08750969599, 11.5177852916,
email 1696 networkplanner Node pagination table 100.txt, class_0, JUNK, 4.57697390723, -8.18279250616,
email 2742 Great Lakes Institute of ManagementApplication deadline.txt, class_1, JUNK, -13.7763581823, -35.7644684615,
email 945 Re.txt, class_9, JUNK, -9.64834268862, 4.22798020799,
email 3024 Project 1 makefairdie returns a memory location.txt, class_0, JUNK, 17.7600199063, -7.34818313842,
email 1522 networkplanner Including the number of households for each
 technology type in the metricsglobal output from Edwin 103.txt, class_0, JUNK, 3.96840989794, -9.45650048073,
email 577 Passport Photo.txt, class_7, JUNK, 9.70088998704, -19.1600269903,
email 118 Re Jobs at Twitter.txt, class_9, JUNK, -12.5887053083, 5.79172407741,
email 1240 44 Off C4 PreWorkout Supplements Apple iPod Touch QuickDry
 6Piece Towel Set  More.txt, class_5, JUNK, -3.42594566722, 31.5072296472,
email 262 Create and Connect at Unite 2014 easy builds open source UI free
 WebGL.txt, class_2, JUNK, 13.249652423, 5.43114357562,
email 2962 Activity Digest since 517PM for CS 61BL on Piazza.txt, class_3, JUNK, 36.400302461, 12.8079752906,
email 2303 Amitabh Kumar invited you to a conversation on Hangouts.txt, class_9, JUNK, -24.70798201, -2.43088902807,
email 63 Go behindthescenes with Narendra Modi on his trip to America.txt, class_9, JUNK, -18.7371276849, -7.63479136762,
email 2493 Re Twitter Sentiment Analysis Lets discuss how to assign
 sentiment to tweets.txt, class_4, JUNK, 27.7685775557, -41.3995757946,
email 3016 An important GRE score reporting policy change.txt, class_0, JUNK, 2.40435452131, -5.89928813352,
email 2534 Re Twitter Sentiment Analysis Manually Classify Tweets SPY 
 Group 5  170 Tweets.txt, class_4, JUNK, 29.0842587808, -34.5471318471,
email 1988 3 discussions on LinkedIn.txt, class_7, JUNK, 1.66299417109, -42.973167927,
email 2253 Put the I in Customized.txt, class_5, JUNK, 7.15561090805, 33.5835602711,
email 1490 Banks leverage technology to maximize reach and streamline internal
 processes CIIPwC study.txt, class_8, JUNK, -46.543850123, -0.909715662513,
email 1622 Re Should we run our own superbowl campaign Please respond asap.txt, class_9, JUNK, -0.304462113733, -3.07792028761,
email 1587 Top News for Anjishnu Enough PaaS vs IaaS The cloud is really
 about Services as a Platform.txt, class_1, JUNK, -15.4877723145, 20.5967901179,
email 289 BITS Batch of 90 proudly presents our first  video production BITS
 Pilani Jaisi koi jagah.txt, class_8, JUNK, -44.8762396884, -1.65551206799,
email 1252 Finding Careers in Analytics Instructor Forum and Tableau for
 Academic Use.txt, class_0, JUNK, 6.41500302483, -2.75998599486,
email 1186 Confirmation of Enrollment in COMS W4231 on Piazza.txt, class_9, JUNK, -5.40434287725, 11.932569032,
email 1132 Anjishnu Kumar complete your Twitter profile today.txt, class_9, JUNK, -12.2331647164, -2.47259498977,
email 1708 19 discussions on LinkedIn.txt, class_7, JUNK, -1.46546835363, -45.5177727468,
email 1256 Anjishnu Kumar Congratulations A
 special credit offer just for you.txt, class_8, JUNK, -45.3894852232, 1.55558309778,
email 2927 Activity Digest since 120AM for CS 61BL on Piazza.txt, class_3, JUNK, 40.7701782241, -10.5538535073,
email 82 Great rewards just for riding.txt, class_9, JUNK, -4.0314588073, -3.00262121191,
email 1254 UTF8QE29CBFMothersDayGiftsfea
 UTF8QturingFlowersFromFTDE29CBF.txt, class_2, JUNK, 15.6341204837, 10.2312414709,
email 175 Final program architecture Do I understand this correctly.txt, class_0, JUNK, 13.9701720504, -11.4096748676,
email 436 Activity Digest since 1202AM for COMS W4118 on Piazza.txt, class_3, JUNK, 1.37604363953, 51.1613623512,
email 1138 Re networkplanner Intersect patch 109.txt, class_9, JUNK, -20.8959991668, 1.49728647361,
email 290 Congratulate Abhishek Lath and more happening with your network.txt, class_1, JUNK, -24.7645898259, 20.3785654401,
email 2353 The NYC primary is TODAY Find your polling location by clicking
 the link below and VOTE FOR KEN BIBERAJ to represent the Upper West Side in
 the NY City Council httplnkdink368eW.txt, class_7, JUNK, 12.1481216108, -21.908738082,
email 2903 Activity Digest since 1149AM for CS 61BL on Piazza.txt, class_3, JUNK, 41.152890436, 2.87345988952,
email 1527 Say happy birthday to Nadeem Ahmad.txt, class_1, JUNK, -26.2243487367, 23.4962282096,
email 988 Reminder How to Get Hired as a Product Manager  Lewis Lin
 exGoo  Fri May 16 2014 4pm  5pm anjishnukrgmailcom.txt, class_9, JUNK, -3.72695305664, -9.47831307109,
email 954 Maximising the impact of sports events on city and regional
 development.txt, class_7, JUNK, 4.90065102043, -22.1260516614,
email 3117 Your New WarnMe Account.txt, class_0, JUNK, 3.0970982104, -4.12400628565,
email 425 Leave Packaging Feedback for your recent purchases at Amazoncom.txt, class_9, JUNK, -11.856657107, 2.96155890087,
email 779 Please share  testimonial from our user.txt, class_1, JUNK, -10.4231396574, 21.719126009,
email 1094 No Mistake.txt, class_9, JUNK, -21.9364295804, -9.89179826128,
email 404 login problem.txt, class_0, JUNK, 14.9626556894, -9.5783813008,
email 1538 Resorts  AllInclusive Stays.txt, class_5, JUNK, 17.0004365688, 29.526971563,
email 2938 Activity Digest since 1201AM for CS 61A on Piazza.txt, class_3, JUNK, 34.7506267001, -16.1663531178,
email 2593 Week Four IP and all that Jazz.txt, class_2, JUNK, -41.9229573097, -13.8778887032,
email 1895 Activity Digest since 1200AM for COMS W4705 on Piazza.txt, class_3, JUNK, 1.46953716021, 50.6172744438,
email 932 utf8Q2020off20on20KFC.txt, class_2, JUNK, 16.7567424204, 16.153187376,
email 2586 Anjishnu is your kid worth 100 million  See what Michael Lazerow thinks.txt, class_2, JUNK, 8.91363569946, 20.9263214302,
email 486 Anjishnu please add me to your LinkedIn network.txt, class_9, JUNK, -13.4295335853, -4.65527802591,
email 1118 Lekha Kumar is inviting you to join her video call.txt, class_6, JUNK, -30.2839575195, -24.7924926191,
email 1148 Re networkplanner Scenario fails at final stage after running
 through all segments 108.txt, class_9, JUNK, -21.6486234396, 1.75045214792,
email 1905 Who Should You Hire LinkedIn Says Try Our AlgorithmP.txt, class_7, JUNK, -1.57252212978, -39.9720643321,
email 1433 See Adityas connections experience and more.txt, class_9, JUNK, -9.82463625146, -23.9696752613,
email 2524 Re Twitter Sentiment Analysis Manually Classify Tweets NFLX 
 Group 4  200 Tweets.txt, class_4, JUNK, 20.6679971036, -36.4476561871,
email 2431 Re Twitter Sentiment Analysis Verify classified Tweets CLF 
 Group 1  200 Tweets.txt, class_4, JUNK, 24.3926049316, -34.2832619874,
email 2107 Gul Panag retweeted a photo from Unish Kuri Magazine on Twitter.txt, class_9, JUNK, -24.7383954242, -12.0052555222,
email 1914 Activity Digest since 729AM for COMS W4705 on Piazza.txt, class_3, JUNK, 4.26011271813, 52.5985814292,
email 1244 See Pronoots connections experience and more.txt, class_9, JUNK, -10.6327607874, -24.1923992286,
email 2633 Secure your first choice campus  Apply by May 5th Master Degrees Application Deadline.txt, class_1, JUNK, -2.33536024598, 17.6250621161,
email 520 28 Off Toshiba 156 Touchscreen Laptop Contigo West Loop Travel
 Mugs  SodaStream SodaMaker Bundle  More.txt, class_5, JUNK, -4.98212755086, 30.7647085318,
email 1568 Great news PwC ranked among the 100 best organisations to work
 for.txt, class_7, JUNK, -0.66441798047, -38.8833335652,
email 235 Meet Jessica Alba  Shop Baby2Baby Curated Collection.txt, class_5, JUNK, 8.07120438919, 32.8919096748,
email 1150 UTF8QARantabouttheGRCPunditE28099sRant.txt, class_8, JUNK, -48.2300597655, 1.94587537856,
email 1023 utf8Q2020off20on20KFC.txt, class_2, JUNK, 16.7567426384, 16.1531873321,
email 1610 Instr Note Pitches from DevFest 2014 Kickoff.txt, class_0, JUNK, 34.0781344339, 28.3391913898,
email 2382 Re Catch up call.txt, class_2, JUNK, -10.9620275292, 7.49123968644,
email 2576 Anjishnu itForte Staffing Services Private Ltd ConnectedGroup
 and LiveCareer are looking for candidates like you.txt, class_9, JUNK, -9.77064559892, 1.17644870457,
email 851 utf8QAccess20Short20Term20Freelance20Quality20Projects.txt, class_2, JUNK, 10.1299039959, 13.2289391621,
email 300 Two Days Only Save 10.txt, class_9, JUNK, 5.39789809298, 7.9677536006,
email 92 Activity Digest since 151PM for COMS W4118 on Piazza.txt, class_3, JUNK, 6.4581357214, 53.0951252291,
email 1744 4 discussions on LinkedIn.txt, class_7, JUNK, 1.76039539375, -40.1913691998,
email 2465 Re Twitter Sentiment Analysis Verify classified Tweets HLF 
 Group 3  200 Tweets.txt, class_4, JUNK, 24.9742447763, -35.8304553894,
email 2352 Top 5 Announcements for August.txt, class_2, JUNK, -33.2235536872, 18.3500328338,
email 2841 proj2 q9.txt, class_0, JUNK, 17.446812353, -8.29010503953,
email 1846 3 discussions on LinkedIn.txt, class_7, JUNK, -0.91727666576, -46.1592102464,
email 893 Hit the Beach with RayBans  More.txt, class_5, JUNK, 10.4211195848, 31.9936432804,
email 2498 Re Twitter Sentiment Analysis Lets discuss how to assign
 sentiment to tweets.txt, class_4, JUNK, 27.768577545, -41.3995752397,
email 1955 How to Build an IT Audit Plan.txt, class_7, JUNK, -1.77607336006, -39.7597441403,
email 2825 UTF8QInstrNoteLecture5andMidterm1PostmortemliveC2A0.txt, class_0, JUNK, 33.652408666, 29.5195662038,
email 2749 Master Degrees Application Deadline  Apply by Dec 9th and secure your first choice campus.txt, class_1, JUNK, -2.94102810679, 18.1941922048,
email 678 FLASH SALE Fly One Way from 5000.txt, class_2, JUNK, -39.0785439024, 18.3715960784,
